B_2,B_3,B_4,B_5,B_6,T_2,T_3,T_4,T_5,T_6,G_2,G_3,G_4,G_5,G_6
8.00790798,5.012936611,7.116468843,11.01382488,6.224407172,34.18260244,21.8072445,17.81602374,52.23778802,14.8357432,3.245147376,3.016817594,3.080860534,3.18156682,3.168883748
8.053918045,5.359637775,7.210682493,11.51705069,5.699826489,35.15600288,23.48641656,19.94139466,55.70967742,16.10526316,3.385334292,3.238680466,3.15578635,4.060829493,3.522267206
8.475197699,4.825355757,6.752225519,11.71059908,5.897628687,36.78504673,23.56791721,20.33160237,57.18156682,16.59224986,3.192667146,3.141009056,3.222551929,3.385253456,3.326778485
7.91588785,4.908796895,7.037091988,10.85069124,6.498554078,36.30194105,22.98188875,19.09050445,58.5843318,15.35511857,3.35442128,3.062742561,2.996290801,3.296774194,3.248120301
8.056793674,4.70698577,7.506676558,10.71520737,5.80335454,37.28109274,22.32147477,20.64020772,60.21658986,15.93637941,3.466570812,3.249676585,3.202522255,3.273732719,3.093695778
7.959022286,4.906209573,7.421364985,10.87281106,5.437246964,36.9899353,21.1228978,19.89391691,61.77142857,16.46385194,3.291876348,3.404269082,3.418397626,3.465437788,3.26604974
7.584471603,4.978654592,7.175074184,10.70138249,5.951995373,38.33501078,20.90362225,20.0504451,58.42764977,16.65240023,3.712437096,3.107373868,3.193620178,3.647926267,3.575477154
7.754852624,4.818887451,7.537091988,11.27926267,6.078658184,37.18188354,20.01293661,19.88649852,54.74654378,16.21920185,3.512580877,3.128072445,3.177299703,3.73640553,3.658183921
8.40690151,5.091849935,7.163204748,10.7078341,5.864661654,38.08051761,21.57503234,19.84347181,52.97327189,15.61422788,3.687275341,3.358344114,3.362759644,3.328110599,3.333140544
8.856218548,4.630012937,6.765578635,10.840553,6.351648352,39.27462257,20.35640362,20.92136499,53.24608295,15.53441296,3.455068296,2.978007762,3.264836795,3.205529954,3.221515327
9.253055356,5.196636481,7.847181009,10.64608295,5.57779063,38.00215672,21.6313066,19.96735905,50.96313364,15.42799306,3.437814522,3.032988357,3.459198813,3.78156682,3.203007519
7.943925234,5.062742561,7.612759644,11.15023041,5.734528629,38.10639827,21.19987063,20.89985163,49.78341014,14.69809138,3.510424155,3.266494179,3.260385757,3.637788018,3.417004049
7.763479511,4.74450194,7.100890208,10.95391705,5.282244072,36.9209202,21.54269082,20.15059347,49.83225806,15.72700983,3.535585909,3.384217335,3.108308605,3.738248848,3.649508386
7.127246585,4.490297542,7.066023739,10.86175115,6.452284558,37.60244428,20.57179819,19.54525223,49.27741935,15.88374783,2.953989935,2.905562743,3.051186944,3.583410138,3.104684789
7.682961898,4.968952135,7.678783383,11.22764977,6.508964719,37.73400431,19.84217335,20.6194362,47.70414747,15.54540197,3.386053199,3.045924968,3.09421365,3.258986175,3.522845575
7.964773544,4.784605433,7.072700297,10.94470046,5.874493927,38.09417685,19.49611902,20.03189911,47.93917051,16.12608444,3.515456506,3.070504528,3.254451039,3.060829493,3.577212261
7.660675773,5.014877102,6.538575668,10.36129032,6.097744361,37.50179727,19.71021992,20.30118694,49.03686636,16.25506073,3.382458663,3.177231565,3.597181009,3.586175115,3.262001157
7.953271028,4.620957309,7.345697329,10.43317972,6.117408907,38.16894321,19.37904269,20.06602374,48.45990783,15.69866975,3.46728972,3.173997413,3.456973294,3.755760369,3.418739156
7.681524083,5.272962484,6.806379822,10.51428571,6.728744939,39.61754134,19.14877102,20.8041543,48.91889401,16.48814344,3.735442128,3.199870634,3.328635015,3.333640553,3.613071139
7.334291876,5.325355757,7.867210682,10.5078341,6.320416426,39.6829619,19.38421734,20.10534125,51.28110599,16.1399653,3.309130122,3.285899094,3.142433234,3.350230415,3.449971082
7.76635514,5.345407503,8.025964392,11.2202765,6.067090804,40.36304817,19.58667529,20.38575668,50.72995392,16.29554656,3.263120058,3.282018111,3.178041543,3.215668203,3.271255061
7.891445004,4.985122898,7.408753709,11.1437788,6.725274725,40.83105679,20.28072445,21.15949555,53.38801843,16.74031232,3.664989216,3.02393273,3.445845697,3.712442396,3.359745518
7.22573688,4.966364812,7.439910979,11.46267281,5.715442452,42.21279655,19.2606727,20.71810089,55.88479263,15.63273569,3.005032351,3.132600259,3.117952522,3.39078341,3.727588201
7.605319914,4.899741268,7.461424332,11.18801843,5.899363794,42.26815241,20.06209573,21.28412463,57.58894009,16.55754772,3.607476636,3.234152652,3.163946588,3.200921659,3.337189127
7.334291876,4.544631307,8.029673591,11.27557604,6.008675535,42.25233645,19.30142303,20.51632047,58.93179724,16.61307114,3.639108555,3.256791721,2.957715134,3.215668203,3.450549451
7.610352265,4.541397154,7.919139466,11.15760369,5.752458068,41.47735442,18.97542044,19.99777448,56.43686636,16.95720069,3.250898634,3.09702458,3.368694362,3.317050691,3.389820706
7.070452912,4.917852523,6.727744807,11.48479263,6.132446501,40.60172538,18.27684347,19.05489614,54.91520737,16.05552342,3.484543494,3.382276843,3.295994065,3.128110599,3.048582996
7.255930985,4.882276843,7.06305638,11.27281106,5.858299595,40.63982746,16.86351876,19.98961424,56.18894009,15.53788317,3.498921639,2.980595084,3.285608309,3.26359447,3.390977444
7.335729691,4.498706339,7.104599407,11.28387097,6.181029497,39.35514019,16.95278137,18.19510386,55.22396313,16.46327357,3.181883537,2.91461837,3.213649852,3.51797235,3.414690573
8.115744069,5.091849935,7.490356083,10.56129032,5.5373048,39.32925953,15.41979301,18.39317507,54.99078341,16.59687681,3.508267434,3.037516171,3.31231454,3.50875576,3.185656449
7.35442128,4.971539457,7.833827893,10.93548387,6.526894158,37.41696621,15.89068564,19.0541543,58.18709677,16.03990746,3.230769231,3.315006468,3.158753709,3.8359447,3.320416426
8.371675054,4.453428202,7.68768546,10.4516129,5.827646038,36.465133,15.73027167,18.97181009,56.67926267,16.08039329,3.429187635,3.116429495,3.167655786,3.352995392,3.148640833
7.134435658,5.189521345,7.835311573,10.8562212,6.149797571,36.18547807,15.62354463,18.3152819,58.86543779,15.8340081,3.428468728,3.126131953,3.677299703,3.214746544,3.18507808
7.549964055,4.979301423,7.666172107,10.43317972,6.331983806,35.70884256,15.39456662,18.51038576,57.43317972,16.6847889,3.913012221,3,3.522255193,3.283870968,3.624638519
7.610352265,4.576326003,8.15727003,10.13087558,5.993059572,35.44356578,15.40750323,17.03041543,59.16497696,16.88606131,3.415528397,3.093790427,3.372403561,3.273732719,3.076344708
8.421998562,4.990297542,7.511127596,10.1281106,6.350491614,33.07117182,14.79883571,17.39836795,55.41935484,16.53152111,3.371675054,3.34152652,3.324925816,3.707834101,3.285714286
8.196261682,5.263260026,7.56305638,9.000921659,5.806824754,34.09705248,13.71992238,16.46216617,56.38156682,16.96818971,3.599568656,3.228331177,3.151335312,4.073732719,3.530364372
7.499640546,4.93919793,7.678041543,7.432258065,5.887796414,33.78073329,14.06403622,16.04080119,56.00184332,15.59224986,3.578720345,3.0614489,3.106824926,3.811981567,3.363794101
7.852624012,4.959896507,7.353115727,7.529032258,6.152689416,33.98202732,14.32470893,16.19362018,57.63041475,15.14690573,3.575125809,3.279430789,3.058605341,3.515207373,3.17929439
8.077641984,4.653945666,8.316765579,7.135483871,6.030653557,25.2674335,10.91720569,11.55712166,44.0921659,11.91208791,4.130841121,3.021345408,3.332344214,3.48202765,3.452284558
7.881380302,5.186934023,8.15727003,6.307834101,5.998843262,21.06182602,9.522639069,10.17062315,33.90506912,11.83169462,3.537023724,3.188227684,3.513353116,3.844239631,3.447657606
8.599568656,5.347347995,7.724035608,7.350230415,6.117408907,20.12508986,8.584087969,9.839762611,33.04331797,11.00231348,3.688713156,3.257438551,3.477002967,3.48202765,3.532677848
7.785046729,5.19534282,8.201780415,10.95852535,5.93059572,18.26312006,8.831177232,10.11795252,31.23502304,11.30075188,3.621135873,3.188227684,3.25148368,3.669124424,3.580104106
8.185478073,4.514230272,7.569732938,9.70875576,6.100057837,18.68799425,8.26778784,10.03264095,29.49585253,10.54771544,3.535585909,3.471539457,3.689169139,3.366820276,3.4048583
7.827462257,4.787839586,8.287833828,8.668202765,6.226142279,18.44931704,9.660413972,10.67062315,29.99447005,10.47137073,3.520488857,3.062095731,3.441394659,3.569585253,3.243493349
7.930265996,4.734799483,8.136498516,7.88202765,6.221515327,19.60747664,9.633247089,9.193620178,29.34470046,10.44707924,3.409777139,3.071151358,3.336795252,3.623963134,3.345864662
7.861969806,4.949547219,8.385756677,8.253456221,6.111046848,18.81380302,9.752263907,9.911721068,30.54470046,10.31636784,3.525521208,3.442432083,3.443620178,3.624884793,3.630422209
7.930984903,5.331824062,8.320474777,8.657142857,6.440138809,20.48023005,9.313065977,9.161721068,33.3078341,10.52168884,3.708842559,3.26843467,2.959940653,3.761290323,3.272411799
8.129403307,4.892626132,8.454005935,7.551152074,6.286292655,17.90941769,9.358990944,9.881305638,32.16497696,10.49855408,3.36736161,3.234152652,3.679525223,3.479262673,3.429149798
8.163191948,4.904915912,8.702522255,6.839631336,6.031810295,19.22429907,9.608667529,8.946587537,33.66451613,10.60497397,3.786484543,3.274902975,3.31379822,3.288479263,3.378831695
7.327821711,4.739974127,8.847181009,6.492165899,5.986697513,18.04816679,9.115782665,9.474035608,33.36036866,10.63678427,3.182602444,3.108020699,3.289317507,3.759447005,3.527472527
8.277498203,4.952134541,8.25074184,6.779723502,6.164835165,19.04025881,9.274256145,9.986646884,34.35023041,10.44939271,3.726096334,3.227684347,3.215875371,3.779723502,3.349913245
8.161754134,5.234152652,7.730712166,6.807373272,6.518796992,20.86412653,9.084087969,9.173590504,34.91336406,10.39039907,3.493889288,3.34087969,3.266320475,3.659907834,3.264314633
7.951833214,4.984476067,7.953264095,6.890322581,6.131289763,19.46010065,9.880983182,9.368694362,34.58617512,10.85714286,3.667145938,3.136481242,3.275964392,3.749308756,3.411798728
8.038820992,5.12225097,8.072700297,7.058064516,6.692886061,20.61179008,9.150064683,9.766320475,35.28110599,10.37825333,3.529834651,3.283958603,3.524480712,3.671889401,3.221515327
7.609633357,5.306597671,8.515578635,8.397235023,6.176980914,21.92020129,9.989003881,9.441394659,36.74746544,10.92886061,3.771387491,3.349935317,3.162462908,3.732718894,3.359167149
8.064701653,4.714100906,9.168397626,7.758525346,6.733371891,22.10280374,11.64230272,9.396884273,36.75207373,10.37709659,3.892882818,3.565976714,3.209940653,3.946543779,3.709080393
8.271028037,4.73221216,9.082344214,8.523502304,6.267784847,21.31631919,10.41655886,9.803412463,38.4921659,11.18449971,3.383896477,3.308538163,3.556379822,3.702304147,3.230190862
7.891445004,4.901034929,8.674332344,9.199078341,5.761711972,20.79295471,10.06921087,9.790801187,40.50414747,10.27414691,3.514737599,3.217981889,3.255192878,3.771428571,3.321573164
8.130841121,4.892626132,7.640949555,10.18525346,5.522267206,29.53702372,13.95084088,14.07715134,52.98064516,14.82301909,3.54852624,3.152005175,3.588278932,3.771428571,3.209947947
8.342918763,5.0614489,7.651335312,10.75023041,5.62406015,39.4557872,19.50388098,16.72774481,71.03133641,18.12955466,3.529115744,3.165588616,3.518545994,3.999078341,3.495662233
7.474478792,4.54851229,8.147626113,11.13824885,5.252168884,43.71746945,20.7626132,18.98293769,79.41935484,19.44360902,3.35945363,3.115135834,3.310830861,3.359447005,3.408328514
7.201294033,5.198576973,8.149851632,10.34746544,6.078658184,46.6829619,21.1759379,17.99480712,84.03502304,19.77154425,3.568655643,3.178525226,3.029673591,3.368663594,3.56622325
7.268871316,5.059508409,7.663946588,10.62857143,5.378831695,48.56937455,20.69987063,18.4272997,85.09769585,19.52631579,3.800143781,2.957956016,3.145400593,3.429493088,3.603817235
7.316319195,4.881630013,8.431008902,9.955760369,6.242336611,47.8418404,21.8686934,18.36646884,80.77235023,19.86871024,3.476635514,3.034282018,3.400593472,3.956682028,3.423366108
8.048885694,5.305950841,7.941394659,9.324423963,6.136495084,48.53846154,21.95795602,17.76186944,75.45069124,20.40890688,3.35945363,3.015523933,3.131305638,3.649769585,3.411798728
7.267433501,5.144890039,8.171364985,9.637788018,5.989589358,47.97411934,20.96895213,18.10534125,70.68294931,19.94679005,3.275341481,3.035575679,3.152077151,3.164976959,3.617119722
7.642703091,5.052393273,8.296735905,9.932718894,6.086176981,49.34723221,20.78978008,17.85237389,70.06635945,19.12377097,3.690150971,3.253557568,3.310830861,3.035023041,3.22556391
7.864126528,4.595730918,7.910979228,9.718894009,6.272411799,49.55355859,21.00323415,17.74777448,70.93456221,19.55292076,3.48813803,3.241914618,3.723293769,3.270967742,3.441873916
7.944644141,5.184993532,8.415430267,10.04792627,5.71659919,49.79798706,19.44631307,17.11795252,69.25806452,18.73395026,3.739755572,2.959249677,3.366468843,3.684792627,3.578947368
7.455787203,5.293661061,7.793026706,10.68479263,6.067669173,50.78936017,19.39650712,17.04302671,67.94562212,18.69751301,3.306254493,2.98835705,3.631305638,3.386175115,3.35858878
8.091301222,4.889391979,8.189910979,10.37327189,6.237709659,50.42271747,19.6228978,19.46735905,68.14009217,18.92886061,3.474478792,3.100905563,3.453264095,3.679262673,3.371891267
